simulated_event_id,scenario_id,scenario_type,scenario_phase,is_representative,sequence_number,scheduled_at,production_date,shift_id,station_id,lot_id,sequence_in_lot,piece_serial,source_event_id,source_event_key,source_class,source_group_key,source_timestamp,label,is_defective,expected_review_required,n_images,source_classes,view_pairs,image_ids,relative_paths,event_time,recorded_at,is_simulated,roi_model_version,feature_ae_version,raw_dataset_id,manifest_id,piece_event_id,dataset_version,replay_id,validation_id,scenario_version,gt_mask_paths
sim_event_d64c6f316773,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,293,2026-06-26T19:44:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,2,IQA-PIECEB-FULL-L009-P002-V2,piece_event_1e7e6180af34,Casting_class1:2022-02-19_11_51_43_729#v2,Casting_class1,2022-02-19_11_51_43_729,2022-02-19T11:51:43.729,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_b9c1f1750fb2250f,Casting_class1/train/good/2022-02-19_11_51_43_729_1_3.jpg,2026-06-26T19:44:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_1e7e6180af34,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_5bc5177a56de,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,294,2026-06-26T19:46:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,2,IQA-PIECEB-FULL-L009-P002-V3,piece_event_1e7e6180af34,Casting_class1:2022-02-19_11_51_43_729#v3,Casting_class1,2022-02-19_11_51_43_729,2022-02-19T11:51:43.729,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_60a96ad69886043c,Casting_class1/train/good/2022-02-19_11_51_43_729_2_3.jpg,2026-06-26T19:46:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_1e7e6180af34,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_2dcb9dd684c9,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,295,2026-06-26T19:48:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,3,IQA-PIECEB-FULL-L009-P003-V1,piece_event_8003a30587fb,Casting_class1:2022-02-19_11_51_54_743#v1,Casting_class1,2022-02-19_11_51_54_743,2022-02-19T11:51:54.743,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_6e52214aa1dfa471,Casting_class1/train/good/2022-02-19_11_51_54_743_1_2.jpg,2026-06-26T19:48:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_8003a30587fb,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_5a825f597ffe,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,296,2026-06-26T19:50:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,3,IQA-PIECEB-FULL-L009-P003-V2,piece_event_8003a30587fb,Casting_class1:2022-02-19_11_51_54_743#v2,Casting_class1,2022-02-19_11_51_54_743,2022-02-19T11:51:54.743,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_14fdebbde7b9d202,Casting_class1/train/good/2022-02-19_11_51_54_743_1_3.jpg,2026-06-26T19:50:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_8003a30587fb,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_220103976914,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,297,2026-06-26T19:52:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,3,IQA-PIECEB-FULL-L009-P003-V3,piece_event_8003a30587fb,Casting_class1:2022-02-19_11_51_54_743#v3,Casting_class1,2022-02-19_11_51_54_743,2022-02-19T11:51:54.743,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_b67ae3c01f19dbac,Casting_class1/train/good/2022-02-19_11_51_54_743_2_3.jpg,2026-06-26T19:52:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_8003a30587fb,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_aad8eca5b6d8,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,298,2026-06-26T19:54:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,4,IQA-PIECEB-FULL-L009-P004-V1,piece_event_8ab2758f272b,Casting_class1:2022-02-19_11_56_58_476#v1,Casting_class1,2022-02-19_11_56_58_476,2022-02-19T11:56:58.476,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_1b103f772f6bbd4f,Casting_class1/train/good/2022-02-19_11_56_58_476_1_2.jpg,2026-06-26T19:54:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_8ab2758f272b,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_84a14a997a25,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,299,2026-06-26T19:56:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,4,IQA-PIECEB-FULL-L009-P004-V2,piece_event_8ab2758f272b,Casting_class1:2022-02-19_11_56_58_476#v2,Casting_class1,2022-02-19_11_56_58_476,2022-02-19T11:56:58.476,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_390a8de844bee98e,Casting_class1/train/good/2022-02-19_11_56_58_476_1_3.jpg,2026-06-26T19:56:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_8ab2758f272b,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_5996a5c69f9c,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,300,2026-06-26T19:58:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,4,IQA-PIECEB-FULL-L009-P004-V3,piece_event_8ab2758f272b,Casting_class1:2022-02-19_11_56_58_476#v3,Casting_class1,2022-02-19_11_56_58_476,2022-02-19T11:56:58.476,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_8c45ae42a6f5e160,Casting_class1/train/good/2022-02-19_11_56_58_476_2_3.jpg,2026-06-26T19:58:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_8ab2758f272b,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_490fde608723,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,301,2026-06-26T20:00:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,5,IQA-PIECEB-FULL-L009-P005-V1,piece_event_8ed5ed1b1ba9,Casting_class1:2022-02-19_12_01_00_742#v1,Casting_class1,2022-02-19_12_01_00_742,2022-02-19T12:01:00.742,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_ee22bb6b9d3804d2,Casting_class1/train/good/2022-02-19_12_01_00_742_1_2.jpg,2026-06-26T20:00:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_8ed5ed1b1ba9,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_18904778194c,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,302,2026-06-26T20:02:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,5,IQA-PIECEB-FULL-L009-P005-V2,piece_event_8ed5ed1b1ba9,Casting_class1:2022-02-19_12_01_00_742#v2,Casting_class1,2022-02-19_12_01_00_742,2022-02-19T12:01:00.742,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_669ccac08d525d3b,Casting_class1/train/good/2022-02-19_12_01_00_742_1_3.jpg,2026-06-26T20:02:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_8ed5ed1b1ba9,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_7828787b0817,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,303,2026-06-26T20:04:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,5,IQA-PIECEB-FULL-L009-P005-V3,piece_event_8ed5ed1b1ba9,Casting_class1:2022-02-19_12_01_00_742#v3,Casting_class1,2022-02-19_12_01_00_742,2022-02-19T12:01:00.742,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_e8e73359dfa6ffe5,Casting_class1/train/good/2022-02-19_12_01_00_742_2_3.jpg,2026-06-26T20:04:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_8ed5ed1b1ba9,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_b17cbefec44c,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,304,2026-06-26T20:06:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,6,IQA-PIECEB-FULL-L009-P006-V1,piece_event_6328e54f7bc8,Casting_class1:2022-02-19_12_05_03_671#v1,Casting_class1,2022-02-19_12_05_03_671,2022-02-19T12:05:03.671,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_b4a2ac1884a34315,Casting_class1/train/good/2022-02-19_12_05_03_671_1_2.jpg,2026-06-26T20:06:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_6328e54f7bc8,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_74c0754e6fad,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,305,2026-06-26T20:08:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,6,IQA-PIECEB-FULL-L009-P006-V2,piece_event_6328e54f7bc8,Casting_class1:2022-02-19_12_05_03_671#v2,Casting_class1,2022-02-19_12_05_03_671,2022-02-19T12:05:03.671,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_d95352ea061e74dd,Casting_class1/train/good/2022-02-19_12_05_03_671_1_3.jpg,2026-06-26T20:08:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_6328e54f7bc8,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_8458fd278203,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,306,2026-06-26T20:10:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,6,IQA-PIECEB-FULL-L009-P006-V3,piece_event_6328e54f7bc8,Casting_class1:2022-02-19_12_05_03_671#v3,Casting_class1,2022-02-19_12_05_03_671,2022-02-19T12:05:03.671,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_46ff4051ff1d08a2,Casting_class1/train/good/2022-02-19_12_05_03_671_2_3.jpg,2026-06-26T20:10:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_6328e54f7bc8,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_a10d7d959956,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,307,2026-06-26T20:12:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,7,IQA-PIECEB-FULL-L009-P007-V1,piece_event_f159705b5363,Casting_class1:2022-02-19_12_11_23_157#v1,Casting_class1,2022-02-19_12_11_23_157,2022-02-19T12:11:23.157,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_028a5c5d5c5e46ee,Casting_class1/train/good/2022-02-19_12_11_23_157_1_2.jpg,2026-06-26T20:12:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_f159705b5363,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_208cc2a2e99a,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,308,2026-06-26T20:14:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,7,IQA-PIECEB-FULL-L009-P007-V2,piece_event_f159705b5363,Casting_class1:2022-02-19_12_11_23_157#v2,Casting_class1,2022-02-19_12_11_23_157,2022-02-19T12:11:23.157,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_9a320f30697ce45f,Casting_class1/train/good/2022-02-19_12_11_23_157_1_3.jpg,2026-06-26T20:14:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_f159705b5363,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_26928e269048,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,309,2026-06-26T20:16:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,7,IQA-PIECEB-FULL-L009-P007-V3,piece_event_f159705b5363,Casting_class1:2022-02-19_12_11_23_157#v3,Casting_class1,2022-02-19_12_11_23_157,2022-02-19T12:11:23.157,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_db33c9c959e51ade,Casting_class1/train/good/2022-02-19_12_11_23_157_2_3.jpg,2026-06-26T20:16:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_f159705b5363,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_cc60bec43a7b,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,310,2026-06-26T20:18:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,8,IQA-PIECEB-FULL-L009-P008-V1,piece_event_521c54af02c1,Casting_class1:2022-02-19_12_18_12_476#v1,Casting_class1,2022-02-19_12_18_12_476,2022-02-19T12:18:12.476,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_4cdaef793f67c645,Casting_class1/train/good/2022-02-19_12_18_12_476_1_2.jpg,2026-06-26T20:18:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_521c54af02c1,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_b374660ae08a,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,311,2026-06-26T20:20:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,8,IQA-PIECEB-FULL-L009-P008-V2,piece_event_521c54af02c1,Casting_class1:2022-02-19_12_18_12_476#v2,Casting_class1,2022-02-19_12_18_12_476,2022-02-19T12:18:12.476,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_e40bf3ea443b2ffe,Casting_class1/train/good/2022-02-19_12_18_12_476_1_3.jpg,2026-06-26T20:20:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_521c54af02c1,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_f92df8cecd75,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,312,2026-06-26T20:22:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,8,IQA-PIECEB-FULL-L009-P008-V3,piece_event_521c54af02c1,Casting_class1:2022-02-19_12_18_12_476#v3,Casting_class1,2022-02-19_12_18_12_476,2022-02-19T12:18:12.476,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_7b47737291087214,Casting_class1/train/good/2022-02-19_12_18_12_476_2_3.jpg,2026-06-26T20:22:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_521c54af02c1,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_41ae1fb7f105,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,313,2026-06-26T20:24:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,9,IQA-PIECEB-FULL-L009-P009-V1,piece_event_494d89fe3fae,Casting_class1:2022-02-19_12_23_09_251#v1,Casting_class1,2022-02-19_12_23_09_251,2022-02-19T12:23:09.251,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_366c1b0b52fba3e8,Casting_class1/train/good/2022-02-19_12_23_09_251_1_2.jpg,2026-06-26T20:24:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_494d89fe3fae,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_aedb048fc500,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,314,2026-06-26T20:26:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,9,IQA-PIECEB-FULL-L009-P009-V2,piece_event_494d89fe3fae,Casting_class1:2022-02-19_12_23_09_251#v2,Casting_class1,2022-02-19_12_23_09_251,2022-02-19T12:23:09.251,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_b2055c650fb7d431,Casting_class1/train/good/2022-02-19_12_23_09_251_1_3.jpg,2026-06-26T20:26:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_494d89fe3fae,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_34b39b43a122,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,315,2026-06-26T20:28:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,9,IQA-PIECEB-FULL-L009-P009-V3,piece_event_494d89fe3fae,Casting_class1:2022-02-19_12_23_09_251#v3,Casting_class1,2022-02-19_12_23_09_251,2022-02-19T12:23:09.251,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_bb1aa597c5d6c394,Casting_class1/train/good/2022-02-19_12_23_09_251_2_3.jpg,2026-06-26T20:28:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_494d89fe3fae,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_fb5bbb505ce8,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,316,2026-06-26T20:30:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,10,IQA-PIECEB-FULL-L009-P010-V1,piece_event_cbf675d28a8b,Casting_class1:2022-02-19_12_33_29_203#v1,Casting_class1,2022-02-19_12_33_29_203,2022-02-19T12:33:29.203,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_f05bfbcff4c7ad8e,Casting_class1/train/good/2022-02-19_12_33_29_203_1_2.jpg,2026-06-26T20:30:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_cbf675d28a8b,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_fb9b78c2a674,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,317,2026-06-26T20:32:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,10,IQA-PIECEB-FULL-L009-P010-V2,piece_event_cbf675d28a8b,Casting_class1:2022-02-19_12_33_29_203#v2,Casting_class1,2022-02-19_12_33_29_203,2022-02-19T12:33:29.203,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_67d6eb4f79361d29,Casting_class1/train/good/2022-02-19_12_33_29_203_1_3.jpg,2026-06-26T20:32:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_cbf675d28a8b,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_d5ada351dee1,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,318,2026-06-26T20:34:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,10,IQA-PIECEB-FULL-L009-P010-V3,piece_event_cbf675d28a8b,Casting_class1:2022-02-19_12_33_29_203#v3,Casting_class1,2022-02-19_12_33_29_203,2022-02-19T12:33:29.203,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_de7e441fc28e40a3,Casting_class1/train/good/2022-02-19_12_33_29_203_2_3.jpg,2026-06-26T20:34:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_cbf675d28a8b,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_4fdae0b9d28b,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,319,2026-06-26T20:36:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,11,IQA-PIECEB-FULL-L009-P011-V1,piece_event_2e8a1b4b59e7,Casting_class1:2022-02-19_12_39_08_684#v1,Casting_class1,2022-02-19_12_39_08_684,2022-02-19T12:39:08.684,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_0589bb5bbaceb9e3,Casting_class1/train/good/2022-02-19_12_39_08_684_1_2.jpg,2026-06-26T20:36:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_2e8a1b4b59e7,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_11576c05bb3f,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,320,2026-06-26T20:38:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,11,IQA-PIECEB-FULL-L009-P011-V2,piece_event_2e8a1b4b59e7,Casting_class1:2022-02-19_12_39_08_684#v2,Casting_class1,2022-02-19_12_39_08_684,2022-02-19T12:39:08.684,good,False,False,1,Casting_class1,Casting_class1:1_3,iqa_casting_ff3aa38bafedc5c1,Casting_class1/train/good/2022-02-19_12_39_08_684_1_3.jpg,2026-06-26T20:38:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_2e8a1b4b59e7,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_48473f3f6e2d,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,321,2026-06-26T20:40:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,11,IQA-PIECEB-FULL-L009-P011-V3,piece_event_2e8a1b4b59e7,Casting_class1:2022-02-19_12_39_08_684#v3,Casting_class1,2022-02-19_12_39_08_684,2022-02-19T12:39:08.684,good,False,False,1,Casting_class1,Casting_class1:2_3,iqa_casting_74acc781655af46a,Casting_class1/train/good/2022-02-19_12_39_08_684_2_3.jpg,2026-06-26T20:40:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_2e8a1b4b59e7,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
sim_event_263f7952d3ed,production_replay_natural_piece_b_full,production,natural_replay_piece_b_full_v001,False,322,2026-06-26T20:42:00,2026-06-26,day_shift,QC-CASTING-01,IQA-PIECEB-FULL-L009,12,IQA-PIECEB-FULL-L009-P012-V1,piece_event_941ff88ceab5,Casting_class1:2022-02-19_12_48_57_581#v1,Casting_class1,2022-02-19_12_48_57_581,2022-02-19T12:48:57.581,good,False,False,1,Casting_class1,Casting_class1:1_2,iqa_casting_42e54a033206f51f,Casting_class1/train/good/2022-02-19_12_48_57_581_1_2.jpg,2026-06-26T20:42:00,2026-06-26T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_piece_b_full_v001,piece_event_941ff88ceab5,production_replay_natural_piece_b_full,production_replay_natural_piece_b_full,,casting_flux_replay_plan_piece_b_full_v001,
