event_id,event_key,source_class,group_key,source_timestamp,source_date,source_time,split_set,label,is_defective,n_images,source_classes,view_pairs,has_mask,image_ids,relative_paths,raw_dataset_id,manifest_id,piece_event_id,dataset_version,replay_id,validation_id,scenario_version
piece_event_34f6ffe8f197,Casting_class3:2022-02-19_09_53_45_932,Casting_class3,2022-02-19_09_53_45_932,2022-02-19T09:53:45.932,2022-02-19,09:53:45.932,train,good,False,1,Casting_class3,Casting_class3:2_1,False,iqa_casting_f2a7205988b7d8bb,Casting_class3/train/good/2022-02-19_09_53_45_932_2_1.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_34f6ffe8f197,hss_iad_casting_raw_v1,,,
piece_event_288ef143d59c,Casting_class1:2022-02-19_09_53_49_012,Casting_class1,2022-02-19_09_53_49_012,2022-02-19T09:53:49.012,2022-02-19,09:53:49.012,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_bd44c449ff5994ec|iqa_casting_bb02d2d40a00e82f|iqa_casting_456214ac348f534d,Casting_class1/train/good/2022-02-19_09_53_49_012_1_2.jpg|Casting_class1/train/good/2022-02-19_09_53_49_012_1_3.jpg|Casting_class1/train/good/2022-02-19_09_53_49_012_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_288ef143d59c,hss_iad_casting_raw_v1,,,
piece_event_02449a9604d4,Casting_class2:2022-02-19_09_53_49_012,Casting_class2,2022-02-19_09_53_49_012,2022-02-19T09:53:49.012,2022-02-19,09:53:49.012,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_b9548b3512cb3e38|iqa_casting_9dabce4cef48c7e2|iqa_casting_5863be65391ba2df,Casting_class2/train/good/2022-02-19_09_53_49_012_1_1.jpg|Casting_class2/train/good/2022-02-19_09_53_49_012_2_1.jpg|Casting_class2/train/good/2022-02-19_09_53_49_012_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_02449a9604d4,hss_iad_casting_raw_v1,,,
piece_event_a009e17c7214,Casting_class3:2022-02-19_09_53_49_012,Casting_class3,2022-02-19_09_53_49_012,2022-02-19T09:53:49.012,2022-02-19,09:53:49.012,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_f32a81885b829c9a,Casting_class3/train/good/2022-02-19_09_53_49_012_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_a009e17c7214,hss_iad_casting_raw_v1,,,
piece_event_9473d6e9b890,Casting_class3:2022-02-19_09_54_13_505,Casting_class3,2022-02-19_09_54_13_505,2022-02-19T09:54:13.505,2022-02-19,09:54:13.505,train,good,False,1,Casting_class3,Casting_class3:2_1,False,iqa_casting_bab2587d63efc1bc,Casting_class3/train/good/2022-02-19_09_54_13_505_2_1.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_9473d6e9b890,hss_iad_casting_raw_v1,,,
piece_event_de36739d887f,Casting_class1:2022-02-19_09_58_56_229,Casting_class1,2022-02-19_09_58_56_229,2022-02-19T09:58:56.229,2022-02-19,09:58:56.229,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_362e5bd25e4b0b10|iqa_casting_3d63f6166f56de36|iqa_casting_246474ad9da3127b,Casting_class1/train/good/2022-02-19_09_58_56_229_1_2.jpg|Casting_class1/train/good/2022-02-19_09_58_56_229_1_3.jpg|Casting_class1/train/good/2022-02-19_09_58_56_229_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_de36739d887f,hss_iad_casting_raw_v1,,,
piece_event_36624c9d37b2,Casting_class2:2022-02-19_09_58_56_229,Casting_class2,2022-02-19_09_58_56_229,2022-02-19T09:58:56.229,2022-02-19,09:58:56.229,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_1352f2b7afcfb2db|iqa_casting_d283a07df60a917c|iqa_casting_fa7aeda6fa6bb006,Casting_class2/train/good/2022-02-19_09_58_56_229_1_1.jpg|Casting_class2/train/good/2022-02-19_09_58_56_229_2_1.jpg|Casting_class2/train/good/2022-02-19_09_58_56_229_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_36624c9d37b2,hss_iad_casting_raw_v1,,,
piece_event_ecfad322ecfb,Casting_class3:2022-02-19_09_58_56_229,Casting_class3,2022-02-19_09_58_56_229,2022-02-19T09:58:56.229,2022-02-19,09:58:56.229,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_5360df80a5b9b5a2,Casting_class3/train/good/2022-02-19_09_58_56_229_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_ecfad322ecfb,hss_iad_casting_raw_v1,,,
piece_event_d1d4eb5c1aa5,Casting_class1:2022-02-19_09_59_07_409,Casting_class1,2022-02-19_09_59_07_409,2022-02-19T09:59:07.409,2022-02-19,09:59:07.409,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_79edae041f642e73|iqa_casting_69f10dfd507765f9|iqa_casting_b0ace050a1345364,Casting_class1/train/good/2022-02-19_09_59_07_409_1_2.jpg|Casting_class1/train/good/2022-02-19_09_59_07_409_1_3.jpg|Casting_class1/train/good/2022-02-19_09_59_07_409_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_d1d4eb5c1aa5,hss_iad_casting_raw_v1,,,
piece_event_e5e0fe5cbe05,Casting_class2:2022-02-19_09_59_07_409,Casting_class2,2022-02-19_09_59_07_409,2022-02-19T09:59:07.409,2022-02-19,09:59:07.409,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_96fc86645ed534d0|iqa_casting_9c9c3167254f9be4|iqa_casting_ec1e5efccc07332e,Casting_class2/train/good/2022-02-19_09_59_07_409_1_1.jpg|Casting_class2/train/good/2022-02-19_09_59_07_409_2_1.jpg|Casting_class2/train/good/2022-02-19_09_59_07_409_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_e5e0fe5cbe05,hss_iad_casting_raw_v1,,,
piece_event_2d64f996e91a,Casting_class1:2022-02-19_10_02_56_227,Casting_class1,2022-02-19_10_02_56_227,2022-02-19T10:02:56.227,2022-02-19,10:02:56.227,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_81a7fbe7bc9b92b5|iqa_casting_b0c89a5a1df035af|iqa_casting_11a3c71c8e93c350,Casting_class1/train/good/2022-02-19_10_02_56_227_1_2.jpg|Casting_class1/train/good/2022-02-19_10_02_56_227_1_3.jpg|Casting_class1/train/good/2022-02-19_10_02_56_227_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_2d64f996e91a,hss_iad_casting_raw_v1,,,
piece_event_e5455722eb0b,Casting_class2:2022-02-19_10_02_56_227,Casting_class2,2022-02-19_10_02_56_227,2022-02-19T10:02:56.227,2022-02-19,10:02:56.227,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_0ccc25e00571f74b|iqa_casting_55295b795638b5b5|iqa_casting_707ae79731254214,Casting_class2/train/good/2022-02-19_10_02_56_227_1_1.jpg|Casting_class2/train/good/2022-02-19_10_02_56_227_2_1.jpg|Casting_class2/train/good/2022-02-19_10_02_56_227_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_e5455722eb0b,hss_iad_casting_raw_v1,,,
piece_event_86647c1a1f77,Casting_class3:2022-02-19_10_02_56_227,Casting_class3,2022-02-19_10_02_56_227,2022-02-19T10:02:56.227,2022-02-19,10:02:56.227,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_e51866f48fb0a84f,Casting_class3/train/good/2022-02-19_10_02_56_227_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_86647c1a1f77,hss_iad_casting_raw_v1,,,
piece_event_583fc6be66c5,Casting_class3:2022-02-19_10_04_27_020,Casting_class3,2022-02-19_10_04_27_020,2022-02-19T10:04:27.020,2022-02-19,10:04:27.020,train,good,False,1,Casting_class3,Casting_class3:2_1,False,iqa_casting_456bcf750daa02d7,Casting_class3/train/good/2022-02-19_10_04_27_020_2_1.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_583fc6be66c5,hss_iad_casting_raw_v1,,,
piece_event_4d56814e4381,Casting_class1:2022-02-19_10_10_26_045,Casting_class1,2022-02-19_10_10_26_045,2022-02-19T10:10:26.045,2022-02-19,10:10:26.045,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_c866035050e2f345|iqa_casting_d08c9bee00524f2b|iqa_casting_4cc19c2d22923038,Casting_class1/train/good/2022-02-19_10_10_26_045_1_2.jpg|Casting_class1/train/good/2022-02-19_10_10_26_045_1_3.jpg|Casting_class1/train/good/2022-02-19_10_10_26_045_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_4d56814e4381,hss_iad_casting_raw_v1,,,
piece_event_631ae30f63d5,Casting_class2:2022-02-19_10_10_26_045,Casting_class2,2022-02-19_10_10_26_045,2022-02-19T10:10:26.045,2022-02-19,10:10:26.045,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_9918d2175a19ffd3|iqa_casting_629bf7ba8e4631f7|iqa_casting_41ecc68ab34618e4,Casting_class2/train/good/2022-02-19_10_10_26_045_1_1.jpg|Casting_class2/train/good/2022-02-19_10_10_26_045_2_1.jpg|Casting_class2/train/good/2022-02-19_10_10_26_045_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_631ae30f63d5,hss_iad_casting_raw_v1,,,
piece_event_7dc59647faa0,Casting_class3:2022-02-19_10_10_26_045,Casting_class3,2022-02-19_10_10_26_045,2022-02-19T10:10:26.045,2022-02-19,10:10:26.045,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_3cf6e8f9413a2333,Casting_class3/train/good/2022-02-19_10_10_26_045_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_7dc59647faa0,hss_iad_casting_raw_v1,,,
piece_event_be82a9271ee5,Casting_class1:2022-02-19_10_10_46_844,Casting_class1,2022-02-19_10_10_46_844,2022-02-19T10:10:46.844,2022-02-19,10:10:46.844,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_bdb8b7ed94eb1e36|iqa_casting_faf335d48dc7f1c3|iqa_casting_bea85e80e65d49a0,Casting_class1/train/good/2022-02-19_10_10_46_844_1_2.jpg|Casting_class1/train/good/2022-02-19_10_10_46_844_1_3.jpg|Casting_class1/train/good/2022-02-19_10_10_46_844_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_be82a9271ee5,hss_iad_casting_raw_v1,,,
piece_event_724b848a05cf,Casting_class2:2022-02-19_10_10_46_844,Casting_class2,2022-02-19_10_10_46_844,2022-02-19T10:10:46.844,2022-02-19,10:10:46.844,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_e95ff9344193fa84|iqa_casting_2fcce23a795f71f0|iqa_casting_31b63a51ebad6a2a,Casting_class2/train/good/2022-02-19_10_10_46_844_1_1.jpg|Casting_class2/train/good/2022-02-19_10_10_46_844_2_1.jpg|Casting_class2/train/good/2022-02-19_10_10_46_844_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_724b848a05cf,hss_iad_casting_raw_v1,,,
piece_event_f13848156db0,Casting_class3:2022-02-19_10_10_46_844,Casting_class3,2022-02-19_10_10_46_844,2022-02-19T10:10:46.844,2022-02-19,10:10:46.844,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_7700a1c07e959019,Casting_class3/train/good/2022-02-19_10_10_46_844_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_f13848156db0,hss_iad_casting_raw_v1,,,
piece_event_96b737d0e73c,Casting_class3:2022-02-19_10_12_31_344,Casting_class3,2022-02-19_10_12_31_344,2022-02-19T10:12:31.344,2022-02-19,10:12:31.344,train,good,False,1,Casting_class3,Casting_class3:2_1,False,iqa_casting_af9e1191e18cb280,Casting_class3/train/good/2022-02-19_10_12_31_344_2_1.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_96b737d0e73c,hss_iad_casting_raw_v1,,,
piece_event_6454424765b8,Casting_class1:2022-02-19_10_14_36_790,Casting_class1,2022-02-19_10_14_36_790,2022-02-19T10:14:36.790,2022-02-19,10:14:36.790,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_f29a4103a2c79273|iqa_casting_890bdb8206e6ba6e|iqa_casting_75dbbd3e5511591a,Casting_class1/train/good/2022-02-19_10_14_36_790_1_2.jpg|Casting_class1/train/good/2022-02-19_10_14_36_790_1_3.jpg|Casting_class1/train/good/2022-02-19_10_14_36_790_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_6454424765b8,hss_iad_casting_raw_v1,,,
piece_event_1761411d8e33,Casting_class2:2022-02-19_10_14_36_790,Casting_class2,2022-02-19_10_14_36_790,2022-02-19T10:14:36.790,2022-02-19,10:14:36.790,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_22b8575d7d5dabb5|iqa_casting_8dc50550a957f24a|iqa_casting_4274558e7fead35e,Casting_class2/train/good/2022-02-19_10_14_36_790_1_1.jpg|Casting_class2/train/good/2022-02-19_10_14_36_790_2_1.jpg|Casting_class2/train/good/2022-02-19_10_14_36_790_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_1761411d8e33,hss_iad_casting_raw_v1,,,
piece_event_e828e3a258f0,Casting_class3:2022-02-19_10_14_36_790,Casting_class3,2022-02-19_10_14_36_790,2022-02-19T10:14:36.790,2022-02-19,10:14:36.790,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_0140b57a3d57d1db,Casting_class3/train/good/2022-02-19_10_14_36_790_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_e828e3a258f0,hss_iad_casting_raw_v1,,,
piece_event_12903308f2f0,Casting_class3:2022-02-19_10_14_40_948,Casting_class3,2022-02-19_10_14_40_948,2022-02-19T10:14:40.948,2022-02-19,10:14:40.948,train,good,False,1,Casting_class3,Casting_class3:2_1,False,iqa_casting_a23dcaa8b19c47e0,Casting_class3/train/good/2022-02-19_10_14_40_948_2_1.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_12903308f2f0,hss_iad_casting_raw_v1,,,
piece_event_a4d349af8369,Casting_class3:2022-02-19_10_19_08_826,Casting_class3,2022-02-19_10_19_08_826,2022-02-19T10:19:08.826,2022-02-19,10:19:08.826,train,good,False,1,Casting_class3,Casting_class3:2_1,False,iqa_casting_41e8da91d97ba1e6,Casting_class3/train/good/2022-02-19_10_19_08_826_2_1.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_a4d349af8369,hss_iad_casting_raw_v1,,,
piece_event_20a67dfd0fe8,Casting_class1:2022-02-19_10_19_59_516,Casting_class1,2022-02-19_10_19_59_516,2022-02-19T10:19:59.516,2022-02-19,10:19:59.516,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_e2b625b745a1c5f9|iqa_casting_80ee6c4a4f50811c|iqa_casting_37dc581d4d5b54d3,Casting_class1/train/good/2022-02-19_10_19_59_516_1_2.jpg|Casting_class1/train/good/2022-02-19_10_19_59_516_1_3.jpg|Casting_class1/train/good/2022-02-19_10_19_59_516_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_20a67dfd0fe8,hss_iad_casting_raw_v1,,,
piece_event_27f70b2825af,Casting_class2:2022-02-19_10_19_59_516,Casting_class2,2022-02-19_10_19_59_516,2022-02-19T10:19:59.516,2022-02-19,10:19:59.516,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_fe8dadb1c2ce4358|iqa_casting_e14d0b00b7855f83|iqa_casting_f7450c0b5465ccf0,Casting_class2/train/good/2022-02-19_10_19_59_516_1_1.jpg|Casting_class2/train/good/2022-02-19_10_19_59_516_2_1.jpg|Casting_class2/train/good/2022-02-19_10_19_59_516_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_27f70b2825af,hss_iad_casting_raw_v1,,,
piece_event_1aacaafd8f00,Casting_class3:2022-02-19_10_19_59_516,Casting_class3,2022-02-19_10_19_59_516,2022-02-19T10:19:59.516,2022-02-19,10:19:59.516,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_baab41f786099f0d,Casting_class3/train/good/2022-02-19_10_19_59_516_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_1aacaafd8f00,hss_iad_casting_raw_v1,,,
piece_event_a59d35b867c2,Casting_class3:2022-02-19_10_26_59_003,Casting_class3,2022-02-19_10_26_59_003,2022-02-19T10:26:59.003,2022-02-19,10:26:59.003,test,good,False,2,Casting_class3,Casting_class3:2_1|Casting_class3:3_1,False,iqa_casting_3d62f120b31addc1|iqa_casting_5628066c6f41446d,Casting_class3/test/good/2022-02-19_10_26_59_003_2_1.jpg|Casting_class3/test/good/2022-02-19_10_26_59_003_3_1.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_a59d35b867c2,hss_iad_casting_raw_v1,,,
piece_event_7ec34f36547d,Casting_class1:2022-02-19_10_28_03_093,Casting_class1,2022-02-19_10_28_03_093,2022-02-19T10:28:03.093,2022-02-19,10:28:03.093,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_3545bf07fb3be5d6|iqa_casting_f32dee4ce0b12be6|iqa_casting_e7facbb1ad7ebdcb,Casting_class1/train/good/2022-02-19_10_28_03_093_1_2.jpg|Casting_class1/train/good/2022-02-19_10_28_03_093_1_3.jpg|Casting_class1/train/good/2022-02-19_10_28_03_093_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_7ec34f36547d,hss_iad_casting_raw_v1,,,
piece_event_39cdca2fa4d6,Casting_class2:2022-02-19_10_28_03_093,Casting_class2,2022-02-19_10_28_03_093,2022-02-19T10:28:03.093,2022-02-19,10:28:03.093,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_f51c34f569ff7d61|iqa_casting_e14ff484a243b5c3|iqa_casting_6095f7397d467b5f,Casting_class2/train/good/2022-02-19_10_28_03_093_1_1.jpg|Casting_class2/train/good/2022-02-19_10_28_03_093_2_1.jpg|Casting_class2/train/good/2022-02-19_10_28_03_093_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_39cdca2fa4d6,hss_iad_casting_raw_v1,,,
piece_event_a886ecf15bb8,Casting_class3:2022-02-19_10_28_03_093,Casting_class3,2022-02-19_10_28_03_093,2022-02-19T10:28:03.093,2022-02-19,10:28:03.093,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_eff5202df5dc9249,Casting_class3/train/good/2022-02-19_10_28_03_093_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_a886ecf15bb8,hss_iad_casting_raw_v1,,,
piece_event_4e60e3ffe73d,Casting_class3:2022-02-19_10_28_12_960,Casting_class3,2022-02-19_10_28_12_960,2022-02-19T10:28:12.960,2022-02-19,10:28:12.960,train,good,False,1,Casting_class3,Casting_class3:2_1,False,iqa_casting_8ad231b316c68159,Casting_class3/train/good/2022-02-19_10_28_12_960_2_1.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_4e60e3ffe73d,hss_iad_casting_raw_v1,,,
piece_event_db3ddf8e27f5,Casting_class1:2022-02-19_10_33_11_886,Casting_class1,2022-02-19_10_33_11_886,2022-02-19T10:33:11.886,2022-02-19,10:33:11.886,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_e2d5db4d0bb24c4a|iqa_casting_7afadf157ac400b0|iqa_casting_7041593ab43faa60,Casting_class1/train/good/2022-02-19_10_33_11_886_1_2.jpg|Casting_class1/train/good/2022-02-19_10_33_11_886_1_3.jpg|Casting_class1/train/good/2022-02-19_10_33_11_886_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_db3ddf8e27f5,hss_iad_casting_raw_v1,,,
piece_event_910b4469e87f,Casting_class2:2022-02-19_10_33_11_886,Casting_class2,2022-02-19_10_33_11_886,2022-02-19T10:33:11.886,2022-02-19,10:33:11.886,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_949e6fe8b2796ce3|iqa_casting_f32627295ab801a4|iqa_casting_0d05107c3ca57a32,Casting_class2/train/good/2022-02-19_10_33_11_886_1_1.jpg|Casting_class2/train/good/2022-02-19_10_33_11_886_2_1.jpg|Casting_class2/train/good/2022-02-19_10_33_11_886_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_910b4469e87f,hss_iad_casting_raw_v1,,,
piece_event_aaf2e1f8b99b,Casting_class3:2022-02-19_10_33_11_886,Casting_class3,2022-02-19_10_33_11_886,2022-02-19T10:33:11.886,2022-02-19,10:33:11.886,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_128f043b42a765cf,Casting_class3/train/good/2022-02-19_10_33_11_886_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_aaf2e1f8b99b,hss_iad_casting_raw_v1,,,
piece_event_aff7f44d8ca1,Casting_class1:2022-02-19_10_37_26_308,Casting_class1,2022-02-19_10_37_26_308,2022-02-19T10:37:26.308,2022-02-19,10:37:26.308,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_0a34889f9e7e9581|iqa_casting_b1c50bc80a07bd10|iqa_casting_89eda701a18b4e2b,Casting_class1/train/good/2022-02-19_10_37_26_308_1_2.jpg|Casting_class1/train/good/2022-02-19_10_37_26_308_1_3.jpg|Casting_class1/train/good/2022-02-19_10_37_26_308_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_aff7f44d8ca1,hss_iad_casting_raw_v1,,,
piece_event_c8338fed2773,Casting_class2:2022-02-19_10_37_26_308,Casting_class2,2022-02-19_10_37_26_308,2022-02-19T10:37:26.308,2022-02-19,10:37:26.308,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_a2a573ea138c009b|iqa_casting_e2a72e84b0955764|iqa_casting_aa9245ac0fbb6307,Casting_class2/train/good/2022-02-19_10_37_26_308_1_1.jpg|Casting_class2/train/good/2022-02-19_10_37_26_308_2_1.jpg|Casting_class2/train/good/2022-02-19_10_37_26_308_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_c8338fed2773,hss_iad_casting_raw_v1,,,
piece_event_eb7761073d0a,Casting_class3:2022-02-19_10_37_26_308,Casting_class3,2022-02-19_10_37_26_308,2022-02-19T10:37:26.308,2022-02-19,10:37:26.308,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_e8c12d424a483c34,Casting_class3/train/good/2022-02-19_10_37_26_308_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_eb7761073d0a,hss_iad_casting_raw_v1,,,
piece_event_4268ec1391a3,Casting_class3:2022-02-19_10_39_58_386,Casting_class3,2022-02-19_10_39_58_386,2022-02-19T10:39:58.386,2022-02-19,10:39:58.386,train,good,False,1,Casting_class3,Casting_class3:2_1,False,iqa_casting_2642e1f2d3c02c52,Casting_class3/train/good/2022-02-19_10_39_58_386_2_1.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_4268ec1391a3,hss_iad_casting_raw_v1,,,
piece_event_a019226083e2,Casting_class1:2022-02-19_10_49_23_465,Casting_class1,2022-02-19_10_49_23_465,2022-02-19T10:49:23.465,2022-02-19,10:49:23.465,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_4b32ecf385fbba7d|iqa_casting_0aa9aa7e3d3fc267|iqa_casting_f7f74175ffcdaf88,Casting_class1/train/good/2022-02-19_10_49_23_465_1_2.jpg|Casting_class1/train/good/2022-02-19_10_49_23_465_1_3.jpg|Casting_class1/train/good/2022-02-19_10_49_23_465_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_a019226083e2,hss_iad_casting_raw_v1,,,
piece_event_2d89df1e2390,Casting_class2:2022-02-19_10_49_23_465,Casting_class2,2022-02-19_10_49_23_465,2022-02-19T10:49:23.465,2022-02-19,10:49:23.465,train,good,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,False,iqa_casting_e99abdb0319c0705|iqa_casting_2a7c5d87fecb74a4|iqa_casting_543722aa7e8a82f5,Casting_class2/train/good/2022-02-19_10_49_23_465_1_1.jpg|Casting_class2/train/good/2022-02-19_10_49_23_465_2_1.jpg|Casting_class2/train/good/2022-02-19_10_49_23_465_2_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_2d89df1e2390,hss_iad_casting_raw_v1,,,
piece_event_39208fb90f63,Casting_class3:2022-02-19_10_49_23_465,Casting_class3,2022-02-19_10_49_23_465,2022-02-19T10:49:23.465,2022-02-19,10:49:23.465,train,good,False,1,Casting_class3,Casting_class3:0_2,False,iqa_casting_0924831d0138594b,Casting_class3/train/good/2022-02-19_10_49_23_465_0_2.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_39208fb90f63,hss_iad_casting_raw_v1,,,
piece_event_84bd7a8f594d,Casting_class3:2022-02-19_10_49_40_351,Casting_class3,2022-02-19_10_49_40_351,2022-02-19T10:49:40.351,2022-02-19,10:49:40.351,train,good,False,1,Casting_class3,Casting_class3:2_1,False,iqa_casting_d952b9b28109dcda,Casting_class3/train/good/2022-02-19_10_49_40_351_2_1.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_84bd7a8f594d,hss_iad_casting_raw_v1,,,
piece_event_7eb382c6d444,Casting_class1:2022-02-19_10_49_51_321,Casting_class1,2022-02-19_10_49_51_321,2022-02-19T10:49:51.321,2022-02-19,10:49:51.321,train,good,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,False,iqa_casting_2ba45d922f005ae7|iqa_casting_4f2d3de41a58d4a8|iqa_casting_29ef943e122c7be7,Casting_class1/train/good/2022-02-19_10_49_51_321_1_2.jpg|Casting_class1/train/good/2022-02-19_10_49_51_321_1_3.jpg|Casting_class1/train/good/2022-02-19_10_49_51_321_2_3.jpg,hss_iad_casting_raw_v1,casting_piece_events_v001,piece_event_7eb382c6d444,hss_iad_casting_raw_v1,,,
