simulated_event_id,scenario_id,scenario_type,scenario_phase,is_representative,sequence_number,scheduled_at,production_date,shift_id,station_id,lot_id,sequence_in_lot,piece_serial,source_event_id,source_event_key,source_class,source_group_key,source_timestamp,label,is_defective,expected_review_required,n_images,source_classes,view_pairs,image_ids,relative_paths,event_time,recorded_at,is_simulated,roi_model_version,feature_ae_version,raw_dataset_id,manifest_id,piece_event_id,dataset_version,replay_id,validation_id,scenario_version
sim_event_076b6173a54b,production_replay_natural,production,natural_replay_v002,True,508,2026-06-18T00:15:00,2026-06-22,day_shift,QC-CASTING-01,IQA-20260615-L026,10,IQA-20260615-L026-P010,piece_event_41d64c26f5f0,Casting_class3:2022-02-19_12_01_00_742,Casting_class3,2022-02-19_12_01_00_742,2022-02-19T12:01:00.742,good,False,False,1,Casting_class3,Casting_class3:0_2,iqa_casting_df4390ee8bd8db06,Casting_class3/train/good/2022-02-19_12_01_00_742_0_2.jpg,2026-06-18T00:15:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_076b6173a54b,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_734ace56884e,production_replay_natural,production,natural_replay_v002,True,509,2026-06-18T00:20:00,2026-06-22,day_shift,QC-CASTING-01,IQA-20260615-L026,11,IQA-20260615-L026-P011,piece_event_6328e54f7bc8,Casting_class1:2022-02-19_12_05_03_671,Casting_class1,2022-02-19_12_05_03_671,2022-02-19T12:05:03.671,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_b4a2ac1884a34315|iqa_casting_d95352ea061e74dd|iqa_casting_46ff4051ff1d08a2,Casting_class1/train/good/2022-02-19_12_05_03_671_1_2.jpg|Casting_class1/train/good/2022-02-19_12_05_03_671_1_3.jpg|Casting_class1/train/good/2022-02-19_12_05_03_671_2_3.jpg,2026-06-18T00:20:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_734ace56884e,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_324921b4d383,production_replay_natural,production,natural_replay_v002,True,510,2026-06-18T00:25:00,2026-06-22,day_shift,QC-CASTING-01,IQA-20260615-L026,12,IQA-20260615-L026-P012,piece_event_6bac3bcb9b86,Casting_class2:2022-02-19_12_05_03_671,Casting_class2,2022-02-19_12_05_03_671,2022-02-19T12:05:03.671,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_4ef645b6cefae633|iqa_casting_9b600f7a4ce9b4a4|iqa_casting_b2b49bc89e7b459a,Casting_class2/train/good/2022-02-19_12_05_03_671_1_1.jpg|Casting_class2/train/good/2022-02-19_12_05_03_671_2_1.jpg|Casting_class2/train/good/2022-02-19_12_05_03_671_2_2.jpg,2026-06-18T00:25:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_324921b4d383,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_c2def8a72d1f,production_replay_natural,production,natural_replay_v002,True,511,2026-06-18T00:30:00,2026-06-22,day_shift,QC-CASTING-01,IQA-20260615-L026,13,IQA-20260615-L026-P013,piece_event_6973d5f53fc5,Casting_class3:2022-02-19_12_05_03_671,Casting_class3,2022-02-19_12_05_03_671,2022-02-19T12:05:03.671,good,False,False,1,Casting_class3,Casting_class3:0_2,iqa_casting_47755dd23155759a,Casting_class3/train/good/2022-02-19_12_05_03_671_0_2.jpg,2026-06-18T00:30:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_c2def8a72d1f,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_c6cacacdf4ef,production_replay_natural,production,natural_replay_v002,True,512,2026-06-18T00:35:00,2026-06-22,day_shift,QC-CASTING-01,IQA-20260615-L026,14,IQA-20260615-L026-P014,piece_event_f159705b5363,Casting_class1:2022-02-19_12_11_23_157,Casting_class1,2022-02-19_12_11_23_157,2022-02-19T12:11:23.157,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_028a5c5d5c5e46ee|iqa_casting_9a320f30697ce45f|iqa_casting_db33c9c959e51ade,Casting_class1/train/good/2022-02-19_12_11_23_157_1_2.jpg|Casting_class1/train/good/2022-02-19_12_11_23_157_1_3.jpg|Casting_class1/train/good/2022-02-19_12_11_23_157_2_3.jpg,2026-06-18T00:35:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_c6cacacdf4ef,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_fb0abf0bb471,production_replay_natural,production,natural_replay_v002,True,513,2026-06-18T00:50:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L026,17,IQA-20260615-L026-P017,piece_event_b8b07d31f5aa,Casting_class3:2022-02-19_12_12_41_245,Casting_class3,2022-02-19_12_12_41_245,2022-02-19T12:12:41.245,good,False,False,1,Casting_class3,Casting_class3:2_1,iqa_casting_274af19137f6f505,Casting_class3/train/good/2022-02-19_12_12_41_245_2_1.jpg,2026-06-18T00:50:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_fb0abf0bb471,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_5570207b3bb1,production_replay_natural,production,natural_replay_v002,True,514,2026-06-18T00:55:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L026,18,IQA-20260615-L026-P018,piece_event_90ecc47a6981,Casting_class3:2022-02-19_12_17_35_872,Casting_class3,2022-02-19_12_17_35_872,2022-02-19T12:17:35.872,good,False,False,1,Casting_class3,Casting_class3:2_1,iqa_casting_db106c723f1c5e28,Casting_class3/train/good/2022-02-19_12_17_35_872_2_1.jpg,2026-06-18T00:55:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_5570207b3bb1,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_a3823a742e2e,production_replay_natural,production,natural_replay_v002,True,515,2026-06-18T01:05:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L026,20,IQA-20260615-L026-P020,piece_event_95da88f34bab,Casting_class2:2022-02-19_12_18_12_476,Casting_class2,2022-02-19_12_18_12_476,2022-02-19T12:18:12.476,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_facdcf76f7eaf99f|iqa_casting_76dcf751ff72810c|iqa_casting_5cda32a1222739a8,Casting_class2/train/good/2022-02-19_12_18_12_476_1_1.jpg|Casting_class2/train/good/2022-02-19_12_18_12_476_2_1.jpg|Casting_class2/train/good/2022-02-19_12_18_12_476_2_2.jpg,2026-06-18T01:05:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_a3823a742e2e,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_8f46e800bd1c,production_replay_natural,production,natural_replay_v002,True,516,2026-06-18T01:10:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L026,21,IQA-20260615-L026-P021,piece_event_2b369105f736,Casting_class3:2022-02-19_12_18_12_476,Casting_class3,2022-02-19_12_18_12_476,2022-02-19T12:18:12.476,good,False,False,1,Casting_class3,Casting_class3:0_2,iqa_casting_8f57b5c3c63c0139,Casting_class3/train/good/2022-02-19_12_18_12_476_0_2.jpg,2026-06-18T01:10:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_8f46e800bd1c,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_fe6c66f4d37e,production_replay_natural,production,natural_replay_v002,True,517,2026-06-18T01:15:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L026,22,IQA-20260615-L026-P022,piece_event_494d89fe3fae,Casting_class1:2022-02-19_12_23_09_251,Casting_class1,2022-02-19_12_23_09_251,2022-02-19T12:23:09.251,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_366c1b0b52fba3e8|iqa_casting_b2055c650fb7d431|iqa_casting_bb1aa597c5d6c394,Casting_class1/train/good/2022-02-19_12_23_09_251_1_2.jpg|Casting_class1/train/good/2022-02-19_12_23_09_251_1_3.jpg|Casting_class1/train/good/2022-02-19_12_23_09_251_2_3.jpg,2026-06-18T01:15:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_fe6c66f4d37e,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_19090dda3e4a,production_replay_natural,production,natural_replay_v002,True,518,2026-06-18T01:25:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L026,24,IQA-20260615-L026-P024,piece_event_a5616d463c74,Casting_class3:2022-02-19_12_23_09_251,Casting_class3,2022-02-19_12_23_09_251,2022-02-19T12:23:09.251,good,False,False,1,Casting_class3,Casting_class3:0_2,iqa_casting_5e20902b610e4266,Casting_class3/train/good/2022-02-19_12_23_09_251_0_2.jpg,2026-06-18T01:25:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_19090dda3e4a,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_2ae42814ae1f,production_replay_natural,production,natural_replay_v002,True,519,2026-06-18T01:35:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L026,26,IQA-20260615-L026-P026,piece_event_cbf675d28a8b,Casting_class1:2022-02-19_12_33_29_203,Casting_class1,2022-02-19_12_33_29_203,2022-02-19T12:33:29.203,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_f05bfbcff4c7ad8e|iqa_casting_67d6eb4f79361d29|iqa_casting_de7e441fc28e40a3,Casting_class1/train/good/2022-02-19_12_33_29_203_1_2.jpg|Casting_class1/train/good/2022-02-19_12_33_29_203_1_3.jpg|Casting_class1/train/good/2022-02-19_12_33_29_203_2_3.jpg,2026-06-18T01:35:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_2ae42814ae1f,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_10180b1f4db5,production_replay_natural,production,natural_replay_v002,True,520,2026-06-18T01:40:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L026,27,IQA-20260615-L026-P027,piece_event_34c87b7d6215,Casting_class2:2022-02-19_12_33_29_203,Casting_class2,2022-02-19_12_33_29_203,2022-02-19T12:33:29.203,good,False,True,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_55e6c010cb82b908|iqa_casting_9304b7aea9683e49|iqa_casting_a944b6fdfe00e5e9,Casting_class2/train/good/2022-02-19_12_33_29_203_1_1.jpg|Casting_class2/train/good/2022-02-19_12_33_29_203_2_1.jpg|Casting_class2/train/good/2022-02-19_12_33_29_203_2_2.jpg,2026-06-18T01:40:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_10180b1f4db5,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_2a6d83ee3aed,production_replay_natural,production,natural_replay_v002,True,521,2026-06-18T01:45:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L026,28,IQA-20260615-L026-P028,piece_event_6ec96f884fb9,Casting_class3:2022-02-19_12_33_29_203,Casting_class3,2022-02-19_12_33_29_203,2022-02-19T12:33:29.203,good,False,False,1,Casting_class3,Casting_class3:0_2,iqa_casting_85b7840cabc3ce27,Casting_class3/train/good/2022-02-19_12_33_29_203_0_2.jpg,2026-06-18T01:45:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_2a6d83ee3aed,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_777da6b5e98e,production_replay_natural,production,natural_replay_v002,True,522,2026-06-18T01:55:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L026,30,IQA-20260615-L026-P030,piece_event_c221abd85112,Casting_class2:2022-02-19_12_39_08_684,Casting_class2,2022-02-19_12_39_08_684,2022-02-19T12:39:08.684,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_986004892929d3b5|iqa_casting_67f8992534b9d979|iqa_casting_754177724aad0fca,Casting_class2/train/good/2022-02-19_12_39_08_684_1_1.jpg|Casting_class2/train/good/2022-02-19_12_39_08_684_2_1.jpg|Casting_class2/train/good/2022-02-19_12_39_08_684_2_2.jpg,2026-06-18T01:55:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_777da6b5e98e,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_a177eac8c7a9,production_replay_natural,production,natural_replay_v002,True,523,2026-06-18T02:00:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,1,IQA-20260615-L027-P001,piece_event_57f872d68448,Casting_class3:2022-02-19_12_39_08_684,Casting_class3,2022-02-19_12_39_08_684,2022-02-19T12:39:08.684,good,False,False,1,Casting_class3,Casting_class3:0_2,iqa_casting_c084da876fd64f42,Casting_class3/train/good/2022-02-19_12_39_08_684_0_2.jpg,2026-06-18T02:00:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_a177eac8c7a9,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_eeb773a78cf7,production_replay_natural,production,natural_replay_v002,True,524,2026-06-18T02:15:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,4,IQA-20260615-L027-P004,piece_event_72a64bbe7a26,Casting_class3:2022-02-19_12_48_57_581,Casting_class3,2022-02-19_12_48_57_581,2022-02-19T12:48:57.581,good,False,False,1,Casting_class3,Casting_class3:0_2,iqa_casting_f62a55d98f3ef731,Casting_class3/train/good/2022-02-19_12_48_57_581_0_2.jpg,2026-06-18T02:15:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_eeb773a78cf7,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_570318bdbf4c,production_replay_natural,production,natural_replay_v002,True,525,2026-06-18T02:25:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,6,IQA-20260615-L027-P006,piece_event_23705525a7a4,Casting_class3:2022-02-23_16_11_45_153-3,Casting_class3,2022-02-23_16_11_45_153-3,2022-02-23T16:11:45.153,defective,True,True,2,Casting_class3,Casting_class3:2_1|Casting_class3:3_1,iqa_casting_e453f745a3a9b276|iqa_casting_893ca220e6886af5,Casting_class3/test/defective/2022-02-23_16_11_45_153-3_2_1.jpg|Casting_class3/test/defective/2022-02-23_16_11_45_153-3_3_1.jpg,2026-06-18T02:25:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_570318bdbf4c,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_15b27e426eae,production_replay_natural,production,natural_replay_v002,True,526,2026-06-18T02:30:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,7,IQA-20260615-L027-P007,piece_event_bf9617769272,Casting_class2:2022-02-19_12_53_54_159,Casting_class2,2022-02-19_12_53_54_159,2022-02-19T12:53:54.159,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_0afdd72a544b4450|iqa_casting_068a804db54f5d40|iqa_casting_a95f8df9b0b45390,Casting_class2/train/good/2022-02-19_12_53_54_159_1_1.jpg|Casting_class2/train/good/2022-02-19_12_53_54_159_2_1.jpg|Casting_class2/train/good/2022-02-19_12_53_54_159_2_2.jpg,2026-06-18T02:30:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_15b27e426eae,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_1337f800a290,production_replay_natural,production,natural_replay_v002,True,527,2026-06-18T02:35:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,8,IQA-20260615-L027-P008,piece_event_08f3e0183652,Casting_class3:2022-02-19_12_53_54_159,Casting_class3,2022-02-19_12_53_54_159,2022-02-19T12:53:54.159,good,False,False,1,Casting_class3,Casting_class3:0_2,iqa_casting_33cb68ebe966753e,Casting_class3/train/good/2022-02-19_12_53_54_159_0_2.jpg,2026-06-18T02:35:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_1337f800a290,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_67d5e430a05f,production_replay_natural,production,natural_replay_v002,True,528,2026-06-18T02:40:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,9,IQA-20260615-L027-P009,piece_event_6e31bb742ef7,Casting_class1:2022-02-19_12_56_02_883,Casting_class1,2022-02-19_12_56_02_883,2022-02-19T12:56:02.883,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_d5f2b84a1e60fa8b|iqa_casting_895fc12cb831bd6e|iqa_casting_e5623d38244929e6,Casting_class1/train/good/2022-02-19_12_56_02_883_1_2.jpg|Casting_class1/train/good/2022-02-19_12_56_02_883_1_3.jpg|Casting_class1/train/good/2022-02-19_12_56_02_883_2_3.jpg,2026-06-18T02:40:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_67d5e430a05f,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_224a72d07867,production_replay_natural,production,natural_replay_v002,True,529,2026-06-18T02:50:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,11,IQA-20260615-L027-P011,piece_event_0e2ae0e229f0,Casting_class3:2022-02-19_12_56_02_883,Casting_class3,2022-02-19_12_56_02_883,2022-02-19T12:56:02.883,good,False,False,1,Casting_class3,Casting_class3:0_2,iqa_casting_ca144031de93704e,Casting_class3/train/good/2022-02-19_12_56_02_883_0_2.jpg,2026-06-18T02:50:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_224a72d07867,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_0bb53f3076d6,production_replay_natural,production,natural_replay_v002,True,530,2026-06-18T02:55:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,12,IQA-20260615-L027-P012,piece_event_cce3a0534f28,Casting_class1:2022-02-19_12_59_53_385,Casting_class1,2022-02-19_12_59_53_385,2022-02-19T12:59:53.385,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_59efad6be72950fc|iqa_casting_34da690554bc3e1c|iqa_casting_03ea396fe9f77946,Casting_class1/train/good/2022-02-19_12_59_53_385_1_2.jpg|Casting_class1/train/good/2022-02-19_12_59_53_385_1_3.jpg|Casting_class1/train/good/2022-02-19_12_59_53_385_2_3.jpg,2026-06-18T02:55:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_0bb53f3076d6,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_346c2dd47855,production_replay_natural,production,natural_replay_v002,True,531,2026-06-18T03:00:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,13,IQA-20260615-L027-P013,piece_event_6b2fec2b1b08,Casting_class2:2022-02-19_12_59_53_385,Casting_class2,2022-02-19_12_59_53_385,2022-02-19T12:59:53.385,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_a6f691313bfa5a41|iqa_casting_c0b3fd3c1397c051|iqa_casting_f682aedf14346c57,Casting_class2/train/good/2022-02-19_12_59_53_385_1_1.jpg|Casting_class2/train/good/2022-02-19_12_59_53_385_2_1.jpg|Casting_class2/train/good/2022-02-19_12_59_53_385_2_2.jpg,2026-06-18T03:00:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_346c2dd47855,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_8082c70439a1,production_replay_natural,production,natural_replay_v002,True,532,2026-06-18T03:05:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,14,IQA-20260615-L027-P014,piece_event_325ea8ca7ccd,Casting_class3:2022-02-19_12_59_53_385,Casting_class3,2022-02-19_12_59_53_385,2022-02-19T12:59:53.385,good,False,False,1,Casting_class3,Casting_class3:0_2,iqa_casting_bbdb0ec4c26697b1,Casting_class3/train/good/2022-02-19_12_59_53_385_0_2.jpg,2026-06-18T03:05:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_8082c70439a1,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_12345c01b80d,production_replay_natural,production,natural_replay_v002,True,533,2026-06-18T03:10:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,15,IQA-20260615-L027-P015,piece_event_6d54fef4c6e4,Casting_class1:2022-02-19_13_03_43_322,Casting_class1,2022-02-19_13_03_43_322,2022-02-19T13:03:43.322,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_c7be1cd7e8ff636d|iqa_casting_4d6a5bf9f08ea6dd|iqa_casting_783be98ab3522ae1,Casting_class1/train/good/2022-02-19_13_03_43_322_1_2.jpg|Casting_class1/train/good/2022-02-19_13_03_43_322_1_3.jpg|Casting_class1/train/good/2022-02-19_13_03_43_322_2_3.jpg,2026-06-18T03:10:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_12345c01b80d,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_3864e8a20a88,production_replay_natural,production,natural_replay_v002,True,534,2026-06-18T03:15:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,16,IQA-20260615-L027-P016,piece_event_713cb81b9701,Casting_class2:2022-02-19_13_03_43_322,Casting_class2,2022-02-19_13_03_43_322,2022-02-19T13:03:43.322,good,False,False,3,Casting_class2,Casting_class2:1_1|Casting_class2:2_1|Casting_class2:2_2,iqa_casting_a05bb46788d410b5|iqa_casting_85c7beb3c7cb2512|iqa_casting_1af17af439b6ed3e,Casting_class2/train/good/2022-02-19_13_03_43_322_1_1.jpg|Casting_class2/train/good/2022-02-19_13_03_43_322_2_1.jpg|Casting_class2/train/good/2022-02-19_13_03_43_322_2_2.jpg,2026-06-18T03:15:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_3864e8a20a88,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
sim_event_33076c91ad01,production_replay_natural,production,natural_replay_v002,True,535,2026-06-18T03:25:00,2026-06-23,day_shift,QC-CASTING-01,IQA-20260615-L027,18,IQA-20260615-L027-P018,piece_event_e30f251587f7,Casting_class1:2022-02-19_13_07_32_226,Casting_class1,2022-02-19_13_07_32_226,2022-02-19T13:07:32.226,good,False,False,3,Casting_class1,Casting_class1:1_2|Casting_class1:1_3|Casting_class1:2_3,iqa_casting_b916d9729000c19c|iqa_casting_b7bc9e7ab972dc9e|iqa_casting_1e4a3e073cbe68ed,Casting_class1/train/good/2022-02-19_13_07_32_226_1_2.jpg|Casting_class1/train/good/2022-02-19_13_07_32_226_1_3.jpg|Casting_class1/train/good/2022-02-19_13_07_32_226_2_3.jpg,2026-06-18T03:25:00,2026-06-12T00:00:00,True,roi_segmenter_v001_fixed,rd_feature_ae_gated_v001_bootstrap,hss_iad_casting_raw_v1,casting_flux_replay_plan_natural_v002,sim_event_33076c91ad01,production_replay_natural_v002,production_replay_natural_v002,,casting_flux_replay_plan_natural_v003
